site;fish;parspeciesrichness;div_shannon;div_simpson;temp;pH;conductivity;nitrogen;phosphorus;oxygen;netcen;updist;updist2;updist3;fishspeciesrichness;weight;weigh (g);length;SMI;Sex ;Gyr;Tri;Glu;ecto_screener;Con;CysL;Pro;Aca;Cam;Ang;CysI;endo_screener;PI;PI_ecto;PI_endo
26;11;3;0.228374661;0.099659735;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;29;0.29;30;0.633158223;M;5;109;0;ID;0;0;0;0;0;1;0;ID;3.342522773;2.433432085;0
26;12;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;33;0.33;33;0.523959065;M;0;102;0;ID;0;0;0;0;0;0;0;ID;0.859308912;0.859308912;0
26;13;2;0.070054281;0.025969529;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;37;0.37;29;0.90473179;M;1;75;0;ID;0;0;0;0;0;0;0;ID;0.934874987;0.934874987;0
26;14;2;0.295439192;0.15879017;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;33;0.33;32;0.580709033;M;2;21;0;ID;0;0;0;0;0;0;0;ID;0.782976938;0.782976938;0
26;15;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;31;0.31;32;0.545514546;M;0;141;0;ID;0;0;0;0;0;0;0;ID;1.187868202;1.187868202;0
26;16;2;0.079487003;0.030295858;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;21;0.21;28;0.577388453;M;1;64;0;ID;0;0;0;0;0;0;0;ID;0.842204418;0.842204418;0
26;17;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;144;1.44;42;1.02124342;M;0;142;0;ID;0;0;0;0;0;0;0;ID;1.196292799;1.196292799;0
26;18;1;0;0;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;37;0.37;32;0.651098007;F;0;24;0;ID;0;0;0;0;0;0;0;ID;0.202190332;0.202190332;0
26;19;2;0.206192051;0.099722992;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;130;1.3;35;1.695614515;M;1;18;0;ID;0;0;0;0;0;0;0;ID;0.454672948;0.454672948;0
26;20;2;0.128318706;0.054751041;18.4;8.1;958;2;0.31;5.3;59347.2448;62693.46116;16041;21588;5;59;0.59;45;0.332264732;M;2;69;0;ID;0;0;0;0;0;0;0;ID;1.187357602;1.187357602;0
28;1;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;156;1.56;47;0.759702608;F;0;22;0;KM;0;0;0;0;0;0;0;KM;0.185341138;0.185341138;0
28;2;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;159;1.59;45;0.895425294;M;0;9;0;KM;0;0;0;0;0;0;0;KM;0.075821375;0.075821375;0
28;3;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;131;1.31;43;0.858789041;M;0;6;0;KM;0;0;0;0;0;0;0;KM;0.050547583;0.050547583;0
28;5;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;72;0.72;36;0.854731592;F;0;2;0;KM;0;0;0;0;0;0;0;KM;0.016849194;0.016849194;0
28;6;0;0;1;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;120;1.2;39;1.090200813;M;0;0;0;KM;0;0;0;0;0;0;0;KM;0;0;0
28;7;2;0.673011667;0.48;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;132;1.32;44;0.801350868;F;0;3;2;KM;0;0;0;0;0;0;0;KM;5.025274905;5.025274905;0
28;8;0;0;1;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;100;1;41;0.768672545;F;0;0;0;KM;0;0;0;0;0;0;0;KM;0;0;0
28;9;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;38;0.38;27;1.179819295;F;0;2;0;KM;0;0;0;0;0;0;0;KM;0.016849194;0.016849194;0
28;10;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;68;0.68;33;1.079673224;M;0;4;0;KM;0;0;0;0;0;0;0;KM;0.033698389;0.033698389;0
28;11;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;80;0.8;43;0.524451323;F;0;62;0;SM;0;0;0;0;0;0;0;SM;0.522325025;0.522325025;0
28;12;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;115;1.15;44;0.698146589;F;0;163;0;SM;0;0;0;0;0;0;0;SM;1.37320934;1.37320934;0
28;13;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;112;1.12;41;0.86091325;M;0;349;0;SM;0;0;0;0;0;0;0;SM;2.940184414;2.940184414;0
28;14;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;105;1.05;43;0.688342361;F;0;297;0;SM;0;0;0;0;0;0;0;ID;2.502105361;2.502105361;0
28;15;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;69;0.69;38;0.683714081;M;0;85;0;SM;0;0;0;0;0;0;0;ID;0.71609076;0.71609076;2.337661906
28;16;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;82;0.82;44;0.497808872;F;0;5;0;ID;0;0;0;0;0;0;0;ID;0.042122986;0.042122986;0
28;17;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;63;0.63;36;0.747890143;F;0;8;0;ID;0;0;0;0;0;0;0;ID;0.067396777;0.067396777;0
28;18;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;50;0.5;35;0.652159429;M;0;10;0;ID;0;0;0;0;0;0;0;ID;0.084245972;0.084245972;0
28;19;3;1.039720771;0.625;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;85;0.85;44;0.516021392;M;0;2;0;ID;1;0;0;0;0;1;0;ID;2.354511101;0.016849194;0
28;20;1;0;0;23.4;8.5;974;2;0.37;5.6;45740.16059;46890.91789;10888;32524;11;56;0.56;43;0.367115926;M;0;1;0;ID;0;0;0;0;0;0;0;ID;0.008424597;0.008424597;0
29;1;0;0;1;17.9;7.7;762;2;0.1;8.1;73590.70441;39137.99383;14625;8411;3;110;1.1;42;0.780116502;F;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
29;2;1;0;0;17.9;7.7;762;2;0.1;8.1;73590.70441;39137.99383;14625;8411;3;123;1.23;44;0.746713309;F;0;2;0;SM;0;0;0;0;0;0;0;SM;0.016849194;0.016849194;0
29;4;1;0;0;17.9;7.7;762;2;0.1;8.1;73590.70441;39137.99383;14625;8411;3;67;0.67;34;0.962787337;F;1;0;0;KM;0;0;0;0;0;0;0;KM;0.303030199;0.303030199;9.99999923
29;5;2;0.636514168;0.444444444;17.9;7.7;762;2;0.1;8.1;73590.70441;39137.99383;14625;8411;3;106;1.06;41;0.814792897;M;2;4;0;SM;0;0;0;0;0;0;0;SM;0.639758786;0.639758786;0
29;6;1;0;0;17.9;7.7;762;2;0.1;8.1;73590.70441;39137.99383;14625;8411;3;55;0.55;33;0.873265108;M;1;0;0;SM;0;0;0;0;0;0;0;SM;0.303030199;0.303030199;0.909090689
29;7;1;0;0;17.9;7.7;762;2;0.1;8.1;73590.70441;39137.99383;14625;8411;3;175;1.75;48;0.794329461;F;0;5;0;SM;0;0;0;0;0;0;0;SM;0.042122986;0.042122986;3.246752595
29;8;2;0.271189373;0.142011834;17.9;7.7;762;2;0.1;8.1;73590.70441;39137.99383;14625;8411;3;94;0.94;40;0.784706896;F;0;12;0;KM;0;0;0;0;1;0;0;KM;10.1010944;0.101095166;5.454544132
29;10;1;0;0;17.9;7.7;762;2;0.1;8.1;73590.70441;39137.99383;14625;8411;3;54;0.54;32;0.950251145;F;0;4;0;KM;0;0;0;0;0;0;0;KM;0.033698389;0.033698389;0
30;1;2;0.325082973;0.18;22.5;7.8;734;5.6;0.44;2.5;45131.07839;29684.13812;6985;7893;8;114;1.14;42;0.808484375;M;0;9;0;SM;0;0;0;0;0;1;0;SM;0.984912063;0.075821375;0
30;2;4;0.278445137;0.109795918;22.5;7.8;734;5.6;0.44;2.5;45131.07839;29684.13812;6985;7893;8;89;0.89;40;0.742967168;M;1;66;0;SM;1;0;0;0;0;2;0;SM;4.105806207;0.859053612;0
30;3;3;0.178797334;0.074326772;22.5;7.8;734;5.6;0.44;2.5;45131.07839;29684.13812;6985;7893;8;96;0.96;41;0.737925643;F;1;175;0;SM;0;0;0;0;0;6;0;SM;7.231878836;1.777334704;0
30;4;0;0;1;22.5;7.8;734;5.6;0.44;2.5;45131.07839;29684.13812;6985;7893;8;202;2.02;49;0.85583032;M;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
30;5;1;0;0;22.5;7.8;734;5.6;0.44;2.5;45131.07839;29684.13812;6985;7893;8;100;1;41;0.768672545;M;0;12;0;SM;0;0;0;0;0;0;0;SM;0.101095166;0.101095166;0
30;6;2;0.036616729;0.011904335;22.5;7.8;734;5.6;0.44;2.5;45131.07839;29684.13812;6985;7893;8;106;1.06;43;0.694898003;F;1;166;0;ID;0;0;0;0;0;0;0;ID;1.70151333;1.70151333;0
30;7;0;0;1;22.5;7.8;734;5.6;0.44;2.5;45131.07839;29684.13812;6985;7893;8;95;0.95;40;0.793054842;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
30;10;2;0.304636097;0.165289256;22.5;7.8;734;5.6;0.44;2.5;45131.07839;29684.13812;6985;7893;8;141;1.41;43;0.924345456;M;2;20;0;ID;0;0;0;0;0;0;0;ID;0.774552341;0.774552341;0
31;1;1;0;0;20.2;7.7;671;2;0.26;4.2;43713.21298;2368.890831;1004;23430;6;93;0.93;41;0.714865466;F;0;120;0;ID;0;0;0;0;0;0;0;ID;1.010951661;1.010951661;0.909090689
31;2;1;0;0;20.2;7.7;671;2;0.26;4.2;43713.21298;2368.890831;1004;23430;6;123;1.23;43;0.806343909;M;0;1;0;SM;0;0;0;0;0;0;0;SM;0.008424597;0.008424597;5.000001073
31;3;2;0.500402424;0.32;20.2;7.7;671;2;0.26;4.2;43713.21298;2368.890831;1004;23430;6;107;1.07;42;0.758840597;M;0;4;1;KM;0;0;0;0;0;0;0;KM;2.533698946;2.533698946;0
31;4;2;0.636514168;0.444444444;20.2;7.7;671;2;0.26;4.2;43713.21298;2368.890831;1004;23430;6;123;1.23;44;0.746713309;M;0;2;1;SM;0;0;0;0;0;0;0;SM;2.516849751;2.516849751;0
31;5;2;0.033158392;0.010581711;20.2;7.7;671;2;0.26;4.2;43713.21298;2368.890831;1004;23430;6;96;0.96;41;0.737925643;F;0;187;0;KM;0;0;0;0;0;1;0;KM;2.48449036;1.575399672;0
31;6;2;0.693147181;0.5;20.2;7.7;671;2;0.26;4.2;43713.21298;2368.890831;1004;23430;6;171;1.71;48;0.776173359;F;0;1;0;SM;0;0;1;0;0;0;0;SM;5.00842567;0.008424597;0
31;8;1;0;0;20.2;7.7;671;2;0.26;4.2;43713.21298;2368.890831;1004;23430;6;123;1.23;41;0.94546723;M;0;19;0;ID;0;0;0;0;0;0;0;ID;0.160067346;0.160067346;0
31;9;2;0.214559155;0.104938272;20.2;7.7;671;2;0.26;4.2;43713.21298;2368.890831;1004;23430;6;87;0.87;36;1.032800674;M;0;17;1;SM;0;0;0;0;0;0;0;SM;2.643218709;2.643218709;0
32;1;1;0;0;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;172;1.72;49;0.728726807;M;0;50;0;KM;0;0;0;0;0;0;0;KM;0.421229859;0.421229859;2.857142436
32;2;1;0;0;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;57;0.57;34;0.819087734;F;0;32;0;KM;0;0;0;0;0;0;0;KM;0.26958711;0.26958711;0
32;4;2;0.450561209;0.277777778;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;53;0.53;33;0.841510013;F;1;5;0;SM;0;0;0;0;0;0;0;SM;0.345153184;0.345153184;0
32;6;1;0;0;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;90;0.9;40;0.751315114;F;0;3;0;SM;0;0;0;0;0;0;0;SM;0.025273792;0.025273792;0
32;8;2;0.392674467;0.231111111;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;46;0.46;31;0.90008132;F;0;13;0;SM;2;0;0;0;0;0;0;SM;2.966662199;0.109519763;0
32;9;2;0.562335145;0.375;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;37;0.37;29;0.90473179;F;2;6;0;SM;0;0;0;0;0;0;0;SM;0.65660798;0.65660798;1.428571218
32;10;2;0.153032981;0.068290391;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;37;0.37;28;1.017303464;F;4;109;0;ID;0;0;0;0;0;0;0;ID;2.130401886;2.130401886;0
32;11;1;0;0;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;72;0.72;47;0.350631973;F;0;15;0;ID;0;0;0;0;0;0;0;ID;0.126368958;0.126368958;0
32;12;2;0.129740695;0.055510204;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;114;1.14;48;0.517448906;F;1;34;0;ID;0;0;0;0;0;0;0;ID;0.589466502;0.589466502;0
32;13;3;0.394397691;0.185;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;70;0.7;42;0.496437774;F;1;18;0;ID;1;0;0;0;0;0;0;ID;1.883244165;0.454672948;0
32;14;2;0.214559155;0.104938272;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;107;1.07;48;0.485675728;F;1;17;0;ID;0;0;0;0;0;0;0;ID;0.44624835;0.44624835;0
32;15;1;0;0;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;47;0.47;39;0.426995318;F;0;26;0;ID;0;0;0;0;0;0;0;ID;0.219039527;0.219039527;0
32;16;2;0.134222964;0.057919358;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;39;0.39;37;0.422469805;F;2;65;0;ID;0;0;0;0;0;0;0;ID;1.153659213;1.153659213;0
32;17;1;0;0;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;53;0.53;39;0.481505359;M;0;11;0;ID;0;0;0;0;0;0;0;ID;0.092670569;0.092670569;0
32;18;2;0.348832096;0.197530864;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;16;0.16;28;0.439915012;M;2;16;0;ID;0;0;0;0;0;0;0;ID;0.740853952;0.740853952;0
32;19;2;0.398307114;0.23553719;17.9;8;687;1;0.16;8.5;55885.32365;18797.65393;4133;7968;2;146;1.46;50;0.578185832;F;3;19;0;ID;0;0;0;0;0;0;0;ID;1.069157942;1.069157942;0
33;1;1;0;0;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;143;1.43;45;0.805319604;F;0;7;0;SM;0;0;0;0;0;0;0;SM;0.05897218;0.05897218;0.909090689
33;2;1;0;0;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;60;0.6;35;0.782591315;M;0;14;0;SM;0;0;0;0;0;0;0;SM;0.11794436;0.11794436;0
33;3;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;146;1.46;44;0.886342627;M;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
33;4;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;120;1.2;43;0.786676984;M;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
33;5;2;0.636514168;0.444444444;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;30;0.3;28;0.824840647;M;0;2;0;SM;0;0;0;0;0;1;0;SM;0.925939883;0.016849194;0
33;6;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;23;0.23;26;0.810093433;M;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
33;7;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;97;0.97;39;0.881245657;M;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
33;8;1;0;0;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;103;1.03;40;0.859838408;F;0;1;0;SM;0;0;0;0;0;0;0;SM;0.008424597;0.008424597;0
33;9;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;114;1.14;43;0.747343135;F;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
33;10;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;42;0.42;30;0.916987772;F;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;0
33;11;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;83;0.83;35;1.082584652;F;0;0;0;PH;0;0;0;0;0;0;0;PH;0;0;0
33;12;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;74;0.74;34;1.063377058;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
33;13;1;0;0;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;128;1.28;35;1.669528138;F;0;7;0;ID;0;0;0;0;0;0;0;PH;0.05897218;0.05897218;0
33;14;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;54;0.54;42;0.382966283;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
33;15;NA;NA;NA;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;69;0.69;NA;NA;F;0;5;0;ID;0;1;0;0;0;0;0;ID;;;0
33;16;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;50;0.5;43;0.327782077;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
33;17;1;0;0;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;61;0.61;42;0.43261006;F;0;2;0;ID;0;0;0;0;0;0;0;ID;0.016849194;0.016849194;2.727272066
33;18;0;0;1;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;21;0.21;35;0.27390696;M;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;0
33;19;1;0;0;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;36;0.36;NA;NA;M;0;1;0;ID;0;0;0;0;0;0;0;ID;;;0
33;20;1;0;0;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;14;0.14;28;0.384925635;M;0;5;0;ID;0;0;0;0;0;0;0;ID;0.016849194;0.042122986;0
33;20;NA;NA;NA;20.4;8;580;2.1;0.19;6.6;63398.00232;26850.4624;12656;5316;3;50;0.5;42;0.35459841;M;0;2;0;ID;0;0;0;0;0;0;0;ID;0.042122986;0.016849194;0
34;1;1;0;0;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;123;1.23;44;0.746713309;F;0;2;0;SM;0;0;0;0;0;0;0;SM;0.016849194;0.016849194;0
34;2;1;0;0;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;113;1.13;44;0.68600491;M;0;0;0;SM;0;0;0;0;0;3;0;SM;2.727272066;0;0
34;3;1;0;0;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;104;1.04;43;0.681786719;M;0;1;0;SM;0;0;0;0;0;0;0;SM;0.008424597;0.008424597;0
34;4;2;0.184907399;0.08677686;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;105;1.05;42;0.744656661;F;0;21;1;SM;0;0;0;0;0;0;0;SM;2.676917098;2.676917098;0
34;5;1;0;0;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;100;1;42;0.70919682;F;0;1;0;SM;0;0;0;0;0;0;0;SM;0.008424597;0.008424597;0
34;6;2;0.126930545;0.054012346;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;40;0.4;32;0.703889737;F;1;35;0;SM;0;0;0;0;0;0;0;SM;0.5978911;0.5978911;0
34;7;2;0.562335145;0.375;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;80;0.8;39;0.726800542;F;0;3;1;SM;0;0;0;0;0;0;0;SM;2.525274348;2.525274348;0
34;8;1;0;0;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;129;1.29;45;0.726477125;F;0;1;0;SM;0;0;0;0;0;0;0;SM;0.008424597;0.008424597;0
34;9;2;0.407694112;0.242969028;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;55;0.55;34;0.790347814;F;15;91;0;SM;0;0;0;0;0;0;0;SM;5.312091321;5.312091321;0
34;10;2;0.271189373;0.142011834;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;55;0.55;35;0.717375372;F;1;12;0;SM;0;0;0;0;0;0;0;SM;0.404125365;0.404125365;0
34;11;2;0.500402424;0.32;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;62;0.62;35;0.808677692;M;3;12;0;PH;0;0;0;0;0;0;0;PH;1.010185762;1.010185762;1.428571218
34;12;1;0;0;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;80;0.8;40;0.667835657;F;0;98;0;ID;0;0;0;0;0;0;0;ID;0.825610523;0.825610523;3.3333335
34;13;NA;NA;NA;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;103;1.03;NA;NA;M;0;0;0;ID;0;0;0;0;0;0;0;PH;;;
34;14;1;0;0;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;100;1;41;0.768672545;F;0;4;0;ID;0;0;0;0;0;0;0;PH;0.033698389;0.033698389;0
34;15;1;0;0;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;30;0.3;34;0.431098807;F;0;29;0;ID;0;0;0;0;0;0;0;SM;0.244313318;0.244313318;0
34;16;2;0.693147181;0.5;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;29;0.29;36;0.344266891;F;1;1;0;ID;0;0;0;0;0;0;0;SM;0.311454796;0.311454796;0
34;17;1;0;0;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;42;0.42;41;0.322842469;F;0;5;0;ID;0;0;0;0;0;0;0;SM;0.042122986;0.042122986;0
34;18;3;0.566085739;0.291666667;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;58;0.58;41;0.445830076;F;1;10;0;ID;1;0;0;0;0;0;0;SM;1.815847388;0.38727617;0
34;19;2;0.116906849;0.04875;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;26;0.26;34;0.373618966;M;0;39;0;ID;0;1;0;0;0;0;0;SM;3.66189279;0.32855929;0
34;20;2;0.124250837;0.052593134;19.5;8.1;734;3.6;0.16;7.7;65158.97932;30465.36231;5950;17084;1;29;0.29;34;0.416728847;F;2;72;0;ID;0;0;0;0;0;0;0;SM;1.212631394;1.212631394;0
35;2;2;0.104732439;0.042533081;17;8.1;791;2;0.22;8.5;59901.22779;62281.61413;27722;9918;6;72;0.72;37;0.779944255;F;1;45;0;KM;0;0;0;0;0;0;0;KM;0.682137071;0.682137071;0
35;3;1;0;0;17;8.1;791;2;0.22;8.5;59901.22779;62281.61413;27722;9918;6;97;0.97;41;0.745612368;M;0;15;0;KM;0;0;0;0;0;0;0;KM;0.126368958;0.126368958;0
35;4;1;0;0;17;8.1;791;2;0.22;8.5;59901.22779;62281.61413;27722;9918;6;123;1.23;43;0.806343909;F;0;37;0;KM;0;0;0;0;0;0;0;KM;0.311710095;0.311710095;1.428571218
35;5;2;0.169658227;0.07779401;17;8.1;791;2;0.22;8.5;59901.22779;62281.61413;27722;9918;6;130;1.3;44;0.789209188;M;3;71;0;ID;0;0;0;0;0;0;0;ID;1.507236995;1.507236995;1.428571218
35;6;2;0.031634274;0.010008087;17;8.1;791;2;0.22;8.5;59901.22779;62281.61413;27722;9918;6;60;0.6;34;0.862197615;M;6;1187;0;KM;0;0;0;0;0;0;0;KM;11.81817804;11.81817804;3.3333335
35;8;1;0;0;17;8.1;791;2;0.22;8.5;59901.22779;62281.61413;27722;9918;6;36;0.36;28;0.989808776;F;0;8;0;KM;0;0;0;0;0;0;0;KM;0.067396777;0.067396777;0
35;9;1;0;0;17;8.1;791;2;0.22;8.5;59901.22779;62281.61413;27722;9918;6;77;0.77;38;0.762985279;F;0;71;0;KM;0;0;0;0;0;0;0;KM;0.598146399;0.598146399;0
36;1;2;0.124250837;0.052593134;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;40;0.4;31;0.782679408;M;1;36;0;SM;0;0;0;0;0;0;0;SM;0.606315697;0.606315697;0
36;2;2;0.233791659;0.1171875;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;110;1.1;43;0.721120569;M;0;15;0;SM;1;0;0;0;0;0;0;SM;1.554940175;0.126368958;0
