site;fish;parspeciesrichness;div_shannon;div_simpson;temp;pH;conductivity;nitrogen;phosphorus;oxygen;netcen;updist;updist2;updist3;fishspeciesrichness;weight;weigh (g);length;SMI;Sex ;Gyr;Tri;Glu;ecto_screener;Con;CysL;Pro;Aca;Cam;Ang;CysI;endo_screener;PI;PI_ecto;PI_endo
36;3;3;0.07560162;0.025293715;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;63;0.63;34;0.905307496;M;3;309;0;SM;1;0;0;0;0;0;0;SM;4.940862341;3.512291123;0
36;5;3;0.119800856;0.042769376;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;84;0.84;39;0.763140569;F;1;90;0;SM;0;1;0;0;0;0;0;SM;4.394577444;1.061243944;0
36;6;2;0.040498826;0.013422206;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;38;0.38;31;0.743545438;M;1;147;0;SM;0;0;0;0;0;0;0;SM;1.541445983;1.541445983;0
36;7;2;0.025729776;0.007843016;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;40;0.4;32;0.703889737;M;0;253;1;KM;0;0;0;0;0;0;0;KM;4.631423642;4.631423642;0
36;8;2;0.026077833;0.007968;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;47;0.47;34;0.675388132;M;0;249;1;KM;0;0;0;0;0;0;0;KM;4.597725254;4.597725254;0
36;9;1;0;0;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;42;0.42;32;0.739084224;F;0;351;0;KM;0;0;0;0;0;0;0;KM;2.957033609;2.957033609;0
36;10;2;0.051396505;0.017855694;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;30;0.3;29;0.733566316;M;1;110;0;SM;0;0;0;0;0;0;0;SM;1.229735888;1.229735888;0
36;11;0;0;1;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;110;1.1;40;0.918274028;F;0;0;0;PH;0;0;0;0;0;0;0;PH;0;0;0
36;12;1;0;0;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;63;0.63;35;0.82172088;M;6;0;0;PH;0;0;0;0;0;0;0;PH;1.818181191;1.818181191;10.0000273
36;13;1;0;0;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;57;0.57;32;1.003042876;M;0;81;0;ID;0;0;0;0;0;0;0;ID;0.682392371;0.682392371;0
36;15;2;0.194908687;0.092801904;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;24;0.24;27;0.745149029;F;4;78;0;SM;0;0;0;0;0;0;0;SM;1.869239374;1.869239374;1.818181377
36;16;2;0.124250837;0.052593134;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;18;0.18;32;0.316750382;M;4;144;0;SM;0;0;0;0;0;0;0;SM;2.425262787;2.425262787;2.727272066
36;17;2;0.232622807;0.116432818;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;15;0.15;28;0.412420323;M;9;136;0;SM;0;0;0;0;0;0;0;SM;3.873017002;3.873017002;0
36;19;2;0.02787987;0.008620528;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;21;0.21;30;0.458493886;M;2;460;0;ID;0;0;0;0;0;0;0;SM;4.481375098;4.481375098;1.818181377
36;20;3;0.361572635;0.165925926;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;38;0.38;33;0.603346802;M;2;41;0;ID;0;0;2;0;0;0;0;SM;10.95149618;0.951468881;0.909090689
36;21;1;0;0;18.3;8.2;879;3.1;0.4;6.5;63856.37472;66416.40839;30226;11143;3;14;0.14;30;0.305662591;F;0;25;0;ID;0;0;0;0;0;0;0;ID;0.210614929;0.210614929;0
38;1;3;0.660578888;0.354570637;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;45;0.45;33;0.714489634;F;0;15;2;SM;0;0;0;0;0;2;0;SM;6.944551449;5.126370071;3.636362755
38;2;2;0.171411444;0.078814036;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;65;0.65;38;0.644078482;F;0;70;0;SM;0;0;0;0;0;3;0;SM;3.316993868;0.589721802;0
38;3;3;0.311047804;0.137520661;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;42;0.42;31;0.821813379;F;2;51;2;ID;0;0;0;0;0;0;0;ID;6.035715967;6.035715967;0
38;4;2;0.529706199;0.345679012;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;70;0.7;37;0.758279137;F;0;7;0;SM;0;0;0;0;0;2;0;SM;1.877153558;0.05897218;0.909090689
38;5;3;0.261160086;0.112264514;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;47;0.47;31;0.919648305;F;0;48;2;SM;0;0;0;0;0;1;0;SM;6.313472467;5.404381778;0
38;6;1;0;0;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;52;0.52;35;0.678245806;F;0;48;0;ID;0;0;0;0;0;0;0;ID;0.404380664;0.404380664;5.454544132
38;7;3;0.668017819;0.380952381;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;62;0.62;36;0.736018871;F;0;16;1;SM;0;0;0;0;0;4;0;SM;6.271156866;2.634794112;1.818181377
38;8;1;0;0;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;46;0.46;34;0.661018171;F;0;276;0;PH;0;0;0;0;0;0;0;PH;2.32518882;2.32518882;0.909090689
38;9;3;0.193404714;0.077511111;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;53;0.53;35;0.691288995;F;2;72;1;ID;0;0;0;0;0;0;0;ID;3.712631951;3.712631951;0.909090689
38;10;2;0.04628812;0.01574704;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;73;0.73;38;0.72334968;M;0;125;0;PH;0;0;0;0;0;1;0;PH;1.962165336;1.053074647;0.909090689
38;11;;NA;NA;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;65;0.65;36;0.771632687;M;;37;0;SM;0;0;0;0;0;0;0;SM;;;
38;12;3;0.067031469;0.021466989;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;27;0.27;32;0.475125573;F;3;457;0;SM;0;0;0;0;0;2;0;SM;6.577312882;0.311710095;0
38;13;3;0.956044381;0.581314879;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;46;0.46;35;0.599986675;F;2;9;0;SM;0;0;0;0;0;6;0;SM;6.136425903;0.681881772;0
38;14;;NA;NA;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;38;0.38;34;0.546058489;M;;50;0;SM;0;0;0;0;0;4;0;SM;;;
38;15;;NA;NA;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;35;0.35;34;0.502948609;F;;156;0;SM;0;0;0;0;0;1;0;SM;;;
38;16;2;0.693147181;0.5;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;37;0.37;35;0.482597977;M;0;2;0;ID;0;0;0;0;0;2;0;ID;1.835030572;0.016849194;0
38;17;2;0.055098576;0.019415609;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;51;0.51;35;0.665202617;M;0;101;0;ID;0;0;0;0;0;1;0;ID;1.759975003;0.850884315;0
38;18;2;0.129740695;0.055510204;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;66;0.66;39;0.599610447;F;0;34;0;ID;0;0;0;0;0;1;0;AD;1.195526993;0.286436304;0
38;19;2;0.096508961;0.038446751;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;33;0.33;30;0.720490392;M;0;50;0;ID;0;0;0;0;0;1;0;AD;1.330320547;0.421229859;0
38;20;0;0;1;18;8;725;2;0.22;6;53189.11542;16286.39435;356;2869;7;40;0.4;35;0.521727543;F;0;0;0;ID;0;0;0;0;0;0;0;AD;0;0;0
39;1;1;0;0;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;30;0.3;28;0.824840647;M;0;4;0;SM;0;0;0;0;0;0;0;SM;0.033698389;0.033698389;0
39;2;1;0;0;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;56;0.56;35;0.73041856;F;0;8;0;SM;0;0;0;0;0;0;0;SM;0.067396777;0.067396777;0
39;3;2;0.124250837;0.052593134;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;47;0.47;32;0.827070441;M;2;72;0;SM;0;0;0;0;0;0;0;SM;1.212631394;1.212631394;0
39;4;1;0;0;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;43;0.43;31;0.841380364;F;0;3;0;SM;0;0;0;0;0;0;0;SM;0.025273792;0.025273792;0
39;5;3;0.38873439;0.184444444;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;47;0.47;31;0.919648305;F;1;27;2;SM;0;0;0;0;0;0;0;SM;5.530495436;5.530495436;0
39;6;1;0;0;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;67;0.67;35;0.873893635;M;0;112;0;PH;0;0;0;0;0;0;0;PH;0.943554884;0.943554884;0
39;7;2;0.253036975;0.129799892;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;85;0.85;39;0.772225576;M;3;40;0;PH;0;0;0;0;0;0;0;PH;1.246074483;1.246074483;0
39;8;2;0.154076104;0.068877551;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;54;0.54;32;0.950251145;M;2;54;0;PH;0;0;0;0;0;0;0;PH;1.060988644;1.060988644;0
39;9;2;0.175975125;0.081484835;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;64;0.64;34;0.919677456;F;2;45;0;ID;0;0;0;0;0;0;0;ID;0.98516727;0.98516727;0
39;10;2;0.178844913;0.083175803;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;47;0.47;30;1.026152982;F;1;22;0;ID;0;0;0;0;0;0;0;PH;0.488371336;0.488371336;0
39;11;1;0;0;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;42;0.42;36;0.498593429;F;0;23;0;ID;0;0;0;0;0;0;0;ID;0.193765735;0.193765735;0
39;12;3;0.246406499;0.10446281;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;59;0.59;35;0.769548126;M;2;52;1;ID;0;0;0;0;0;0;0;ID;3.544140007;3.544140007;0
39;13;1;0;0;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;25;0.25;31;0.48917463;M;0;13;0;ID;0;0;0;0;0;0;0;ID;0.109519763;0.109519763;0
39;14;2;0.636514168;0.444444444;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;41;0.41;38;0.406264889;F;2;1;0;ID;0;0;0;0;0;0;0;ID;0.614484994;0.614484994;0
39;15;1;0;0;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;29;0.29;28;0.797345959;F;0;6;0;ID;0;0;0;0;0;0;0;ID;0.050547583;0.050547583;0
39;16;2;0.376770161;0.21875;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;54;0.54;36;0.641048694;F;5;35;0;ID;0;0;0;0;0;0;0;ID;1.810011894;1.810011894;0
39;17;2;0.184907399;0.08677686;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;34;0.34;31;0.665277497;F;2;42;0;ID;0;0;0;0;0;0;0;ID;0.959893478;0.959893478;0
39;18;2;0.562335145;0.375;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;65;0.65;35;0.847807258;F;5;15;0;ID;0;0;0;0;0;0;0;ID;1.64151995;1.64151995;1.428571218
39;19;3;0.409458619;0.193905817;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;43;0.43;34;0.617908291;M;1;17;1;ID;0;0;0;0;0;0;0;ID;2.946248907;2.946248907;0
39;20;2;0.257318641;0.132653061;19.3;8.1;945;7.8;2.1;1.6;63663.03924;23736.38943;10148;12700;3;48;0.48;34;0.689758092;M;1;13;0;ID;0;0;0;0;0;0;0;ID;0.412549962;0.412549962;1.428571218
40;1;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;78;0.78;39;0.708630529;F;0;140;0;ID;0;0;0;0;0;0;0;PH;1.179443605;1.179443605;0
40;2;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;81;0.81;38;0.802620878;M;0;68;0;SM;0;0;0;0;0;0;0;SM;0.572872608;0.572872608;0
40;4;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;87;0.87;40;0.726271276;F;0;39;0;SM;0;0;0;0;0;0;0;SM;0.32855929;0.32855929;0
40;5;3;0.305706507;0.139231824;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;141;1.41;45;0.794056393;M;3;50;0;ID;1;0;0;0;0;0;0;PH;2.758891672;1.330320454;1.428571218
40;6;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;90;0.9;39;0.81765061;M;0;530;0;PH;0;0;0;0;0;0;0;PH;4.465036503;4.465036503;0
40;7;2;0.035210991;0.011363265;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;83;0.83;37;0.899102405;M;0;174;0;SM;1;0;0;0;0;0;0;SM;2.894451126;1.465879909;0
40;8;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;57;0.57;34;0.819087734;F;0;203;0;ID;0;0;0;0;0;0;0;ID;1.710193227;1.710193227;0
40;9;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;110;1.1;43;0.721120569;F;0;20;0;SM;0;0;0;0;0;0;0;SM;0.168491944;0.168491944;1.428571218
40;10;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;47;0.47;31;0.919648305;M;0;103;0;ID;0;0;0;0;0;0;0;ID;0.867733509;0.867733509;0
40;11;3;0.151289034;0.056710775;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;84;0.84;42;0.595725329;M;1;67;0;ID;1;0;0;0;0;0;0;ID;2.296049427;0.867478209;0
40;12;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;25;0.25;30;0.545826054;M;0;65;0;ID;0;0;0;0;0;0;0;ID;0.547598816;0.547598816;1.428571218
40;13;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;53;0.53;36;0.629177422;F;0;116;0;ID;0;0;0;0;0;0;0;ID;0.977253272;0.977253272;0
40;14;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;50;0.5;37;0.541627955;M;0;42;0;ID;0;0;0;0;0;0;0;ID;0.353833081;0.353833081;0
40;15;2;0.104732439;0.042533081;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;34;0.34;35;0.443468412;M;0;45;0;ID;1;0;0;0;0;0;0;ID;1.807678091;0.379106873;0
40;16;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;29;0.29;32;0.51032006;F;0;34;0;ID;0;0;0;0;0;0;0;ID;0.286436304;0.286436304;0.909090689
40;17;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;49;0.49;37;0.530795396;F;0;27;0;ID;0;0;0;0;0;0;0;ID;0.227464124;0.227464124;0
40;18;2;0.056465174;0.019997959;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;39;0.39;32;0.686292494;F;0;98;0;ID;1;0;0;0;0;0;0;ID;2.254181741;0.825610523;0
40;19;2;0.325082973;0.18;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;30;0.3;36;0.356138163;M;1;9;0;ID;0;0;0;0;0;0;0;ID;0.378851573;0.378851573;10.95238065
40;20;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;50;0.5;38;0.495444986;M;0;36;0;ID;0;0;0;0;0;0;0;ID;0.303285498;0.303285498;6.428572114
40;21;1;0;0;17.6;8;672;5.9;0.56;2.5;60384.20904;20784.66418;7186;15598;2;30;0.3;34;0.431098807;F;0;210;0;ID;0;0;0;0;0;0;0;ID;1.769165407;1.769165407;1.428571218
41;1;2;0.257318641;0.132653061;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;47;0.47;31;0.919648305;M;0;13;0;PH;0;0;0;0;0;1;0;PH;1.018610452;0.109519763;15.90909011
41;2;1;0;0;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;106;1.06;42;0.751748629;M;0;1;0;SM;0;0;0;0;0;0;0;SM;0.008424597;0.008424597;5.000000896
41;3;0;0;1;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;90;0.9;40;0.751315114;F;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;6.190475936
41;4;4;1.366158848;0.74;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;109;1.09;41;0.837853074;M;3;2;0;ID;3;2;0;0;0;0;0;PH;11.87832044;0.92593979;0
41;5;3;1.33217904;0.72;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;81;0.81;37;0.877437287;F;1;2;0;ID;1;0;0;0;0;0;1;PH;6.748451506;0.319879393;0
41;6;2;0.135793959;0.058769513;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;24;0.24;28;0.659872518;F;0;32;0;ID;1;0;0;0;0;0;0;PH;1.698158327;0.26958711;0
41;7;3;1.075139324;0.583333333;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;55;0.55;34;0.790347814;M;0;3;0;SM;7;0;0;0;0;1;1;SM;15.9343639;0.025273792;2.857142436
41;8;1;0.562335145;0.375;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;83;0.83;40;0.692879494;F;0;3;0;SM;0;0;0;0;0;0;1;SM;5.025274687;0.025273792;12.85714423
41;9;3;1.011404265;0.611111111;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;140;1.4;46;0.732589396;F;0;3;0;ID;2;1;0;0;0;0;0;PH;6.215749727;0.025273792;0
41;10;0;0;1;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;104;1.04;40;0.868186353;F;0;0;0;SM;0;0;0;0;0;0;0;SM;0;0;1.818181377
41;11;1;0;0;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;79;0.79;34;1.13522686;M;4;0;0;PH;0;0;0;0;0;0;0;PH;1.212120794;1.212120794;6.785714153
41;12;2;0.410116318;0.244897959;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;57;0.57;32;1.003042876;M;2;12;0;PH;0;0;0;0;0;0;0;PH;0.707155563;0.707155563;0
41;13;3;0.64256684;0.359309935;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;81;0.81;36;0.961573041;F;7;32;0;ID;2;0;0;0;0;0;0;PH;5.247940935;2.390798499;0
41;14;3;1.33217904;0.72;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;83;0.83;36;0.985315585;F;2;4;0;PH;2;0;0;0;0;0;2;PH;13.49690301;0.639758786;0
41;15;0;0;1;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;74;0.74;35;0.965195955;F;0;0;0;ID;0;0;0;0;0;0;0;ID;0;0;1.818181377
41;16;3;1.039720771;0.625;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;99;0.99;41;0.760985819;F;1;1;0;SM;0;0;0;0;0;2;0;SM;6.886809319;0.311454796;0
41;16;3;0.702918931;0.3984375;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;82;0.82;37;0.888269846;M;0;12;0;ID;3;0;0;1;0;0;0;PH;2.129636173;0.101095166;0
41;17;2;0.450561209;0.277777778;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;46;0.46;35;0.599986675;F;5;1;0;SM;0;0;0;0;0;0;0;SM;1.52357559;1.52357559;0
41;18;2;0.661563238;0.46875;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;45;0.45;33;0.714489634;M;5;3;0;SM;0;0;0;0;0;0;0;SM;1.540424784;1.540424784;0
41;20;2;0.693147181;0.5;21.6;8.2;885;1;0.28;7;60481.18795;20943.65897;7280;13650;3;26;0.26;29;0.635757474;F;3;3;0;ID;0;0;0;0;0;0;0;ID;0.934364387;0.934364387;0
42;1;3;1.054920168;0.64;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;42;0.42;30;0.916987772;M;0;2;1;SM;0;0;0;0;0;2;0;SM;4.335031129;2.516849751;0
42;2;1;0;0;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;94;0.94;41;0.722552192;M;0;5;0;SM;0;0;0;0;0;0;0;SM;0.042122986;0.042122986;0
42;3;2;0.450561209;0.277777778;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;72;0.72;37;0.779944255;M;2;10;0;ID;0;0;0;0;0;0;0;ID;0.690306369;0.690306369;0
42;4;1;0;0;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;42;0.42;31;0.821813379;F;0;5;0;SM;0;0;0;0;0;0;0;SM;0.042122986;0.042122986;0
42;5;2;0.500402424;0.32;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;108;1.08;42;0.765932565;M;2;8;0;SM;0;0;0;0;0;0;0;SM;0.673457174;0.673457174;0
42;6;1;0;0;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;96;0.96;40;0.801402788;F;0;142;0;PH;0;0;0;0;0;0;0;PH;1.196292799;1.196292799;0
42;7;2;0.068120803;0.025100546;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;72;0.72;35;0.939109578;M;3;233;0;ID;0;0;0;0;0;0;0;ID;2.872021737;2.872021737;1.428571218
42;8;2;0.598269589;0.408163265;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;130;1.3;44;0.789209188;M;10;4;0;PH;0;0;0;0;0;0;0;PH;3.064000374;3.064000374;0
42;9;1;0;0;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;55;0.55;32;0.967848389;F;0;109;0;ID;0;0;0;0;0;0;0;ID;0.918281092;0.918281092;0
42;10;1;0;0;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;121;1.21;41;0.930093779;F;0;1;0;SM;0;0;0;0;0;0;0;SM;0.008424597;0.008424597;0
42;11;1;0;0;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;36;0.36;30;0.785989518;F;0;15;0;ID;0;0;0;0;0;0;0;ID;0.126368958;0.126368958;0
42;13;2;0.689943758;0.4968;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;43;0.43;33;0.682734539;M;23;27;0;ID;0;0;0;0;0;0;0;PH;7.197158689;7.197158689;0
42;14;3;0.394397691;0.185;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;77;0.77;38;0.762985279;M;1;18;0;ID;1;0;0;0;0;0;0;PH;1.883244165;0.454672948;0
42;15;2;0.140760122;0.061476442;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;19;0.19;27;0.589909648;M;2;61;0;ID;0;0;0;0;0;0;0;ID;1.119960825;1.119960825;
42;16;1;0;0;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;62;0.62;37;0.671618664;M;0;8;0;ID;0;0;0;0;0;0;0;ID;0.067396777;0.067396777;
42;17;2;0.206192051;0.099722992;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;48;0.48;35;0.626073052;F;1;18;0;ID;0;0;0;0;0;0;0;ID;0.454672948;0.454672948;
42;18;2;0.590842246;0.401234568;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;26;0.26;31;0.508741615;F;5;13;0;AD;0;0;0;0;0;0;0;AD;1.624670756;1.624670756;
42;19;1;0;0;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;42;0.42;31;0.821813379;F;0;30;0;AD;0;0;0;0;0;0;0;AD;0.252737915;0.252737915;
42;20;1;0;0;18.8;8;776;2.1;0.56;8.5;64836.74081;25423.6562;11806;9393;4;35;0.35;33;0.55571416;M;0;75;0;SM;0;0;0;0;0;0;0;SM;0.631844788;0.631844788;
