1;2;3;4;5;6;7;9;11;12;13;14;15;16;17;18;19;20;21;22;23;24;26;28;29;30;31;32;33;34;35;36;38;39;40;41;42
0;15308.00591;38719.22721;57306.58999;62926.20357;41221.61738;71950.86755;42012.6289;44297.67928;94440.61356;93256.807;79956.33884;62912.23017;68003.2033;45532.26396;59928.51211;59476.43202;71871.9594;89496.58479;47631.45581;53424.61098;32717.69997;57667.00995;41864.46668;106883.1189;52391.58651;67260.26192;86542.779;94595.58746;98210.48737;5463.510933;58496.35437;84031.51942;91481.51449;88529.78924;88688.78403;93168.78126
15308.00591;0;23411.2213;41998.58408;47618.19766;25913.61147;56642.86164;26704.62299;28989.67337;79132.60765;77948.8011;64648.33293;47604.22426;52695.19739;30224.25805;44620.50621;44168.42611;56563.95349;74188.57888;32323.4499;38116.60507;17409.69406;42359.00404;26556.46077;91575.11299;37083.5806;51952.25601;71234.77309;79287.58155;82902.48146;9844.494976;43188.34846;68723.51351;76173.50859;73221.78333;73380.77813;77860.77535
38719.22721;23411.2213;0;36200.74615;38926.75692;16754.17616;47483.42633;20906.78505;23191.83544;59269.93717;58086.13062;44785.66245;38444.78894;43535.76208;6813.036751;24757.83573;38370.58818;47872.51275;54325.9084;15359.29982;21152.455;6001.527232;33667.5633;17865.02003;71712.44251;17220.91012;32089.58553;51372.10261;59424.91108;63039.81098;33255.71627;37390.51053;48860.84303;56310.83811;53359.11285;53518.10765;57998.10488
57306.58999;41998.58408;36200.74615;0;59680.16314;37975.57695;68704.82712;31747.75956;34032.80994;91922.1325;90738.32595;77437.85778;59666.18974;64757.16287;43013.7829;57410.03106;49211.56268;68625.91897;86978.10374;45112.97476;50906.12993;30199.21892;54420.96952;38618.42625;104364.6378;49873.10546;64741.78087;84024.29794;92077.10641;95692.00632;51843.07906;48231.48504;81513.03837;88963.03344;86011.30819;86170.30298;90650.30021
62926.20357;47618.19766;38926.75692;59680.16314;0;40528.13167;71257.38183;44386.20204;46671.25242;94648.14327;93464.33672;80163.86855;62218.74445;67309.71759;45739.79367;60136.04183;61850.00516;8945.755831;89704.11451;47770.93002;53564.08519;33811.8839;5259.193618;21073.64193;107090.6486;52599.11623;67467.79164;86750.30871;94803.11718;98418.01709;57462.69264;60869.92752;84239.04914;91689.04421;88737.31896;88896.31375;93376.31098
41221.61738;25913.61147;16754.17616;37975.57695;40528.13167;0;35271.18861;22681.61585;24966.66624;72475.56251;71291.75596;57991.28779;26232.55122;31323.52436;23567.21291;37963.46107;40145.41898;49473.8875;67531.53375;24432.56082;30225.71599;11639.30314;35268.93805;19466.39477;84918.06785;30426.53547;45295.21088;64577.72795;72630.53642;76245.43633;35758.10645;39165.34133;62066.46837;69516.46345;66564.7382;66723.73299;71203.73022
71950.86755;56642.86164;47483.42633;68704.82712;71257.38183;35271.18861;0;53410.86602;55695.9164;103204.8127;102021.0061;88720.53796;9038.637382;10918.53187;54296.46308;68692.71123;70874.66914;80203.13766;98260.78391;55161.81099;60954.96616;42368.5533;65998.18821;50195.64494;115647.318;61155.78563;76024.46104;95306.97812;103359.7866;106974.6865;66487.35662;69894.59149;92795.71854;100245.7136;97293.98836;97452.98315;101932.9804
42012.6289;26704.62299;20906.78505;31747.75956;44386.20204;22681.61585;53410.86602;0;2285.050382;76628.17141;75444.36485;62143.89669;44372.22864;49463.20177;27719.82181;42116.06996;17463.80312;53331.95787;71684.14264;29819.01366;35612.16883;14905.25782;39127.00842;23324.46515;89070.67675;34579.14436;49447.81977;68730.33685;76783.14531;80398.04522;36549.11796;18392.994;66219.07727;73669.07234;70717.34709;70876.34188;75356.33911
44297.67928;28989.67337;23191.83544;34032.80994;46671.25242;24966.66624;55695.9164;2285.050382;0;78913.22179;77729.41524;64428.94707;46657.27902;51748.25216;30004.87219;44401.12035;17202.39881;55617.00826;73969.19302;32104.06404;37897.21921;17190.3082;41412.05881;25609.51553;91355.72713;36864.19474;51732.87015;71015.38723;79068.19569;82683.0956;38834.16834;20678.04438;68504.12765;75954.12272;73002.39747;73161.39227;77641.38949
94440.61356;79132.60765;59269.93717;91922.1325;94648.14327;72475.56251;103204.8127;76628.17141;78913.22179;0;3198.71617;41760.45624;94166.1753;99257.14843;66082.97392;42533.24701;94091.97453;103593.8991;19510.01575;70891.95832;76685.11349;61722.91358;89388.94966;73586.40638;16825.02806;56379.62661;29064.37932;15921.38537;24609.01842;8152.396539;88977.10262;93111.89688;11117.77303;50121.71205;47169.98679;47328.98159;51808.97882
93256.807;77948.8011;58086.13062;90738.32595;93464.33672;71291.75596;102021.0061;75444.36485;77729.41524;3198.71617;0;40576.64969;92982.36874;98073.34188;64899.16737;41349.44046;92908.16797;102410.0926;18326.2092;69708.15177;75501.30694;60539.10703;88205.1431;72402.59983;13647.7473;55195.82006;27880.57277;14737.57882;23425.21187;4975.115776;87793.29607;91928.09033;9933.966473;48937.9055;45986.18024;46145.17504;50625.17226
79956.33884;64648.33293;44785.66245;77437.85778;80163.86855;57991.28779;88720.53796;62143.89669;64428.94707;41760.45624;40576.64969;0;79681.90058;84772.87371;51598.6992;28048.97229;79607.69981;89109.62439;36816.42747;56407.6836;62200.83877;47238.63886;74904.67494;59102.13166;54202.96158;41895.35189;12907.61082;33862.62168;41915.43014;45530.33005;74492.8279;78627.62216;31351.3621;38801.35718;35849.63192;36008.62672;40488.62394
62912.23017;47604.22426;38444.78894;59666.18974;62218.74445;26232.55122;9038.637382;44372.22864;46657.27902;94166.1753;92982.36874;79681.90058;0;5090.973135;45257.8257;59654.07385;61836.03176;71164.50028;89222.14653;46123.1736;51916.32877;33329.91592;56959.55083;41157.00756;106608.6806;52117.14825;66985.82366;86268.34074;94321.1492;97936.04911;57448.71923;60855.95411;83757.08116;91207.07623;88255.35098;88414.34577;92894.343
68003.2033;52695.19739;43535.76208;64757.16287;67309.71759;31323.52436;10918.53187;49463.20177;51748.25216;99257.14843;98073.34188;84772.87371;5090.973135;0;50348.79883;64745.04699;66927.0049;76255.47342;94313.11967;51214.14674;57007.30191;38420.88906;62050.52397;46247.98069;111699.6538;57208.12139;72076.79679;91359.31387;99412.12234;103027.0222;62539.69237;65946.92725;88848.05429;96298.04937;93346.32412;93505.31891;97985.31614
45532.26396;30224.25805;6813.036751;43013.7829;45739.79367;23567.21291;54296.46308;27719.82181;30004.87219;66082.97392;64899.16737;51598.6992;45257.8257;50348.79883;0;31570.87248;45183.62493;54685.54951;61138.94516;22109.30217;27902.45734;12814.56398;40480.60006;24678.05678;78525.47926;24033.94688;38902.62228;58185.13936;66237.94783;69852.84774;40068.75302;44203.54728;55673.87978;63123.87486;60172.1496;60331.1444;64811.14163
59928.51211;44620.50621;24757.83573;57410.03106;60136.04183;37963.46107;68692.71123;42116.06996;44401.12035;42533.24701;41349.44046;28048.97229;59654.07385;64745.04699;31570.87248;0;59579.87308;69081.79766;37589.21825;36379.85688;42173.01205;27210.81214;54876.84821;39074.30494;54975.75235;21867.52517;15352.89538;34635.41246;42688.22092;46303.12083;54465.00118;58599.79544;32124.15288;39574.14795;36622.4227;36781.41749;41261.41472
59476.43202;44168.42611;38370.58818;49211.56268;61850.00516;40145.41898;70874.66914;17463.80312;17202.39881;94091.97453;92908.16797;79607.69981;61836.03176;66927.0049;45183.62493;59579.87308;0;70795.761;89147.94576;47282.81678;53075.97195;32369.06094;56590.81155;40788.26827;106534.4799;52042.94748;66911.62289;86194.13997;94246.94843;97861.84834;54012.92108;35856.79712;83682.88039;91132.87546;88181.15021;88340.145;92820.14223
71871.9594;56563.95349;47872.51275;68625.91897;8945.755831;49473.8875;80203.13766;53331.95787;55617.00826;103593.8991;102410.0926;89109.62439;71164.50028;76255.47342;54685.54951;69081.79766;70795.761;0;98649.87034;56716.68585;62509.84102;42757.63973;14204.94945;30019.39776;116036.4044;61544.87206;76413.54747;95696.06455;103748.873;107363.7729;66408.44847;69815.68335;93184.80497;100634.8;97683.07479;97842.06958;102322.0668
89496.58479;74188.57888;54325.9084;86978.10374;89704.11451;67531.53375;98260.78391;71684.14264;73969.19302;19510.01575;18326.2092;36816.42747;89222.14653;94313.11967;61138.94516;37589.21825;89147.94576;98649.87034;0;65947.92956;71741.08473;56778.88482;84444.92089;68642.37762;31952.52109;51435.59784;24120.35056;11612.18119;5099.002671;23279.88957;84033.07386;88167.86812;9100.921613;45177.68328;42225.95803;42384.95282;46864.95005
47631.45581;32323.4499;15359.29982;45112.97476;47770.93002;24432.56082;55161.81099;29819.01366;32104.06404;70891.95832;69708.15177;56407.6836;46123.1736;51214.14674;22109.30217;36379.85688;47282.81678;56716.68585;65947.92956;0;5793.155171;14913.75584;42511.7364;26709.19312;83334.46366;28842.93128;43711.60669;62994.12376;71046.93223;74661.83214;42167.94488;46302.73913;60482.86418;67932.85926;64981.13401;65140.1288;69620.12603
53424.61098;38116.60507;21152.455;50906.12993;53564.08519;30225.71599;60954.96616;35612.16883;37897.21921;76685.11349;75501.30694;62200.83877;51916.32877;57007.30191;27902.45734;42173.01205;53075.97195;62509.84102;71741.08473;5793.155171;0;20706.91101;48304.89157;32502.3483;89127.61883;34636.08645;49504.76186;68787.27893;76840.0874;80454.98731;47961.10005;52095.8943;66276.01936;73726.01443;70774.28918;70933.28397;75413.2812
32717.69997;17409.69406;6001.527232;30199.21892;33811.8839;11639.30314;42368.5533;14905.25782;17190.3082;61722.91358;60539.10703;47238.63886;33329.91592;38420.88906;12814.56398;27210.81214;32369.06094;42757.63973;56778.88482;14913.75584;20706.91101;0;28552.69028;12750.14701;74165.41892;19673.88654;34542.56195;53825.07902;61877.88749;65492.7874;27254.18904;31388.9833;51313.81945;58763.81452;55812.08927;55971.08406;60451.08129
57667.00995;42359.00404;33667.5633;54420.96952;5259.193618;35268.93805;65998.18821;39127.00842;41412.05881;89388.94966;88205.1431;74904.67494;56959.55083;62050.52397;40480.60006;54876.84821;56590.81155;14204.94945;84444.92089;42511.7364;48304.89157;28552.69028;0;15814.44831;101831.455;47339.92261;62208.59802;81491.1151;89543.92356;93158.82347;52203.49902;55610.7339;78979.85552;86429.85059;83478.12534;83637.12013;88117.11736
41864.46668;26556.46077;17865.02003;38618.42625;21073.64193;19466.39477;50195.64494;23324.46515;25609.51553;73586.40638;72402.59983;59102.13166;41157.00756;46247.98069;24678.05678;39074.30494;40788.26827;30019.39776;68642.37762;26709.19312;32502.3483;12750.14701;15814.44831;0;86028.91172;31537.37934;46406.05475;65688.57182;73741.38029;77356.2802;36400.95574;39808.19062;63177.31224;70627.30732;67675.58207;67834.57686;72314.57409
106883.1189;91575.11299;71712.44251;104364.6378;107090.6486;84918.06785;115647.318;89070.67675;91355.72713;16825.02806;13647.7473;54202.96158;106608.6806;111699.6538;78525.47926;54975.75235;106534.4799;116036.4044;31952.52109;83334.46366;89127.61883;74165.41892;101831.455;86028.91172;0;68822.13195;41506.88466;28363.89072;37051.52376;8672.631524;101419.608;105554.4022;23560.27837;62564.21739;59612.49214;59771.48693;64251.48416
52391.58651;37083.5806;17220.91012;49873.10546;52599.11623;30426.53547;61155.78563;34579.14436;36864.19474;56379.62661;55195.82006;41895.35189;52117.14825;57208.12139;24033.94688;21867.52517;52042.94748;61544.87206;51435.59784;28842.93128;34636.08645;19673.88654;47339.92261;31537.37934;68822.13195;0;29199.27497;48481.79205;56534.60051;60149.50042;46928.07558;51062.86984;45970.53247;53420.52754;50468.80229;50627.79709;55107.79431
67260.26192;51952.25601;32089.58553;64741.78087;67467.79164;45295.21088;76024.46104;49447.81977;51732.87015;29064.37932;27880.57277;12907.61082;66985.82366;72076.79679;38902.62228;15352.89538;66911.62289;76413.54747;24120.35056;43711.60669;49504.76186;34542.56195;62208.59802;46406.05475;41506.88466;29199.27497;0;21166.54476;29219.35323;32834.25314;61796.75099;65931.54524;18655.28518;26105.28026;23153.55501;23312.5498;27792.54703
86542.779;71234.77309;51372.10261;84024.29794;86750.30871;64577.72795;95306.97812;68730.33685;71015.38723;15921.38537;14737.57882;33862.62168;86268.34074;91359.31387;58185.13936;34635.41246;86194.13997;95696.06455;11612.18119;62994.12376;68787.27893;53825.07902;81491.1151;65688.57182;28363.89072;48481.79205;21166.54476;0;16711.18386;19691.25919;81079.26806;85214.06232;5512.291236;42223.87749;39272.15224;39431.14703;43911.14426
94595.58746;79287.58155;59424.91108;92077.10641;94803.11718;72630.53642;103359.7866;76783.14531;79068.19569;24609.01842;23425.21187;41915.43014;94321.1492;99412.12234;66237.94783;42688.22092;94246.94843;103748.873;5099.002671;71046.93223;76840.0874;61877.88749;89543.92356;73741.38029;37051.52376;56534.60051;29219.35323;16711.18386;0;28378.89224;89132.07653;93266.87079;14199.92428;50276.68595;47324.9607;47483.95549;51963.95272
98210.48737;82902.48146;63039.81098;95692.00632;98418.01709;76245.43633;106974.6865;80398.04522;82683.0956;8152.396539;4975.115776;45530.33005;97936.04911;103027.0222;69852.84774;46303.12083;97861.84834;107363.7729;23279.88957;74661.83214;80454.98731;65492.7874;93158.82347;77356.2802;8672.631524;60149.50042;32834.25314;19691.25919;28378.89224;0;92746.97644;96881.7707;14887.64684;53891.58586;50939.86061;51098.8554;55578.85263
5463.510933;9844.494976;33255.71627;51843.07906;57462.69264;35758.10645;66487.35662;36549.11796;38834.16834;88977.10262;87793.29607;74492.8279;57448.71923;62539.69237;40068.75302;54465.00118;54012.92108;66408.44847;84033.07386;42167.94488;47961.10005;27254.18904;52203.49902;36400.95574;101419.608;46928.07558;61796.75099;81079.26806;89132.07653;92746.97644;0;53032.84344;78568.00849;86018.00356;83066.27831;83225.2731;87705.27033
58496.35437;43188.34846;37390.51053;48231.48504;60869.92752;39165.34133;69894.59149;18392.994;20678.04438;93111.89688;91928.09033;78627.62216;60855.95411;65946.92725;44203.54728;58599.79544;35856.79712;69815.68335;88167.86812;46302.73913;52095.8943;31388.9833;55610.7339;39808.19062;105554.4022;51062.86984;65931.54524;85214.06232;93266.87079;96881.7707;53032.84344;0;82702.80274;90152.79782;87201.07256;87360.06736;91840.06459
84031.51942;68723.51351;48860.84303;81513.03837;84239.04914;62066.46837;92795.71854;66219.07727;68504.12765;11117.77303;9933.966473;31351.3621;83757.08116;88848.05429;55673.87978;32124.15288;83682.88039;93184.80497;9100.921613;60482.86418;66276.01936;51313.81945;78979.85552;63177.31224;23560.27837;45970.53247;18655.28518;5512.291236;14199.92428;14887.64684;78568.00849;82702.80274;0;39712.61791;36760.89266;36919.88745;41399.88468
91481.51449;76173.50859;56310.83811;88963.03344;91689.04421;69516.46345;100245.7136;73669.07234;75954.12272;50121.71205;48937.9055;38801.35718;91207.07623;96298.04937;63123.87486;39574.14795;91132.87546;100634.8;45177.68328;67932.85926;73726.01443;58763.81452;86429.85059;70627.30732;62564.21739;53420.52754;26105.28026;42223.87749;50276.68595;53891.58586;86018.00356;90152.79782;39712.61791;0;12071.06442;12230.05921;16710.05644
88529.78924;73221.78333;53359.11285;86011.30819;88737.31896;66564.7382;97293.98836;70717.34709;73002.39747;47169.98679;45986.18024;35849.63192;88255.35098;93346.32412;60172.1496;36622.4227;88181.15021;97683.07479;42225.95803;64981.13401;70774.28918;55812.08927;83478.12534;67675.58207;59612.49214;50468.80229;23153.55501;39272.15224;47324.9607;50939.86061;83066.27831;87201.07256;36760.89266;12071.06442;0;1914.582217;6394.579446
88688.78403;73380.77813;53518.10765;86170.30298;88896.31375;66723.73299;97452.98315;70876.34188;73161.39227;47328.98159;46145.17504;36008.62672;88414.34577;93505.31891;60331.1444;36781.41749;88340.145;97842.06958;42384.95282;65140.1288;70933.28397;55971.08406;83637.12013;67834.57686;59771.48693;50627.79709;23312.5498;39431.14703;47483.95549;51098.8554;83225.2731;87360.06736;36919.88745;12230.05921;1914.582217;0;4479.997229
93168.78126;77860.77535;57998.10488;90650.30021;93376.31098;71203.73022;101932.9804;75356.33911;77641.38949;51808.97882;50625.17226;40488.62394;92894.343;97985.31614;64811.14163;41261.41472;92820.14223;102322.0668;46864.95005;69620.12603;75413.2812;60451.08129;88117.11736;72314.57409;64251.48416;55107.79431;27792.54703;43911.14426;51963.95272;55578.85263;87705.27033;91840.06459;41399.88468;16710.05644;6394.579446;4479.997229;0
